time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,AQI
2025-05-21,106.125,27.6375,0.2197083333333333,9.108333333333333,13.3125,70.16666666666667,83.67542918454936
2025-05-22,79.24583333333334,22.329166666666666,0.22116666666666665,10.674999999999999,12.704166666666666,64.20833333333333,72.51198140200286
2025-05-23,52.42083333333333,18.25,0.209125,9.595833333333333,11.1875,66.08333333333333,63.93347639484979
2025-05-24,59.449999999999996,23.258333333333336,0.210375,8.783333333333333,11.583333333333334,67.58333333333333,74.46602288984265
2025-05-25,68.40416666666667,28.400000000000002,0.21308333333333332,8.658333333333333,11.858333333333334,67.20833333333333,85.27896995708156
2025-05-26,59.291666666666664,27.245833333333334,0.22124999999999997,9.879166666666666,11.9125,67.20833333333333,82.85175250357655
2025-05-27,47.6875,22.995833333333334,0.222,8.845833333333333,10.9125,66.04166666666667,73.9139842632332
2025-05-28,65.79583333333333,26.195833333333336,0.2970833333333333,11.595833333333333,13.145833333333334,76.625,80.64359799713878
2025-05-29,137.09166666666667,35.137499999999996,0.35912499999999997,11.329166666666666,11.8125,104.33333333333333,99.44796137339056
2025-05-30,140.45416666666668,37.025,0.25570833333333337,8.791666666666666,7.666666666666667,92.625,104.75502512562814
2025-05-31,133.43855833333362,34.5375,0.23683333333333334,7.2625,8.383333333333333,86.79166666666667,98.18615879828326
2025-06-01,144.55833333333334,36.875,0.294,10.033333333333333,9.575000000000001,81.25,104.3856783919598
2025-06-02,188.35696666666706,44.22083333333333,0.246375,8.75,10.1625,83.83333333333333,122.47340871021775
2025-06-03,89.87916666666666,31.02916666666667,0.25095833333333334,8.75,9.625,83.83333333333333,90.80811874105866
2025-06-04,81.53333333333333,27.254166666666666,0.21170833333333336,8.816666666666666,11.304166666666667,72.08333333333333,82.86927753934192
2025-06-05,73.60833333333333,24.704166666666666,0.20875,9.15,12.15,67.79166666666667,77.50661659513591
2025-06-06,65.96249999999999,25.4875,0.19570833333333335,8.291666666666666,11.370833333333332,70.25,79.15396995708156
2025-06-07,62.90833333333333,23.320833333333336,0.18779166666666666,7.533333333333334,10.208333333333334,71.33333333333333,74.59746065808298
2025-06-08,53.975,22.5625,0.19383333333333333,8.0625,10.6125,75.75,73.00268240343348
2025-06-09,48.76666666666667,21.516666666666666,0.191375,7.9375,10.4125,70.04166666666667,70.8032904148784
2025-06-10,49.36666666666667,21.474999999999998,0.19775,7.204166666666667,9.916666666666666,71.5,70.7156652360515
2025-06-11,45.6625,21.045833333333334,0.19891666666666666,7.3374999999999995,10.458333333333334,69.66666666666667,69.81312589413449
2025-06-12,33.520833333333336,16.525000000000002,0.19691666666666666,8.633333333333333,11.054166666666667,66.16666666666667,60.305793991416316
2025-06-13,61.10833333333333,21.90833333333333,0.24729166666666666,11.420833333333334,12.379166666666668,71.41666666666667,71.62696709585121
2025-06-14,110.72916666666667,32.275,0.312625,14.479166666666666,14.5,76.0,93.42811158798284
2025-06-15,127.24166666666667,35.4,0.35229166666666667,20.354166666666668,16.633333333333333,65.66666666666667,100.0
2025-06-16,118.54583333333333,40.09166666666667,0.32145833333333335,24.429166666666664,27.34583333333333,79.16666666666667,112.30611390284757
2025-06-17,89.50833333333333,30.8875,0.286875,13.279166666666667,13.904166666666667,75.16666666666667,90.51019313304721
2025-06-18,47.65833333333333,21.808333333333334,0.213875,6.745833333333334,9.945833333333333,73.25,71.41666666666667
2025-06-19,48.4,19.974999999999998,0.1985,5.995833333333334,7.9875,65.54166666666667,67.56115879828326
2025-06-20,51.59583333333333,21.34583333333333,0.22658333333333333,7.666666666666667,8.804166666666665,63.208333333333336,70.44402718168813
